,id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,rating_delta,moves,opening_eco,opening_name,opening_ply
15689,2118,1,1487272641653.0,1487273166539.0,26,1,2,10+0,2185,1703,1512,1880,-177,14677,193,1035,5
15690,11116,1,1487264250233.0,1487265467335.0,82,0,2,10+0,7139,1890,2225,1681,209,8698,149,1296,12
15691,15546,1,1487255539301.0,1487256425768.0,80,0,2,10+0,2185,1690,8051,1830,-140,11123,71,757,4
15692,10974,1,1487255289670.0,1487255533195.0,37,1,0,10+0,8107,1823,2225,1700,123,8751,136,1340,10
15693,13646,1,1487254962703.0,1487255287485.0,18,1,0,10+0,2185,1679,8051,1838,-159,11124,71,757,4
15694,8960,1,1487209938459.0,1487210923345.0,47,0,0,10+0,501,1908,2225,1697,211,11002,78,809,2
15695,11154,1,1487209289131.0,1487209928032.0,42,1,2,10+0,2185,1704,493,1903,-199,15277,192,786,6
15696,11836,1,1487208248737.0,1487209286104.0,71,1,0,10+0,501,1897,2225,1713,184,7507,90,1208,3
15697,2730,1,1487206859065.0,1487207764286.0,71,0,0,10+0,1209,1880,2225,1722,158,8486,117,1194,4
15698,5574,1,1487205790445.0,1487206760791.0,67,0,0,10+0,6210,1888,2225,1732,156,8363,117,1194,4
15699,3687,1,1487204243693.0,1487205428333.0,75,0,0,10+0,8551,1850,2225,1744,106,2640,319,705,5
15700,12601,1,1487192187846.0,1487192615059.0,43,1,0,15+0,6065,1792,2225,1760,32,8409,117,1194,4
15701,552,1,1487191244209.0,1487191662770.0,41,1,2,10+0,2185,1775,9097,1816,-41,15408,192,785,5
15702,13904,1,1487190320613.0,1487191239577.0,69,0,0,10+0,9194,1806,2225,1793,13,5668,36,433,2
15703,7247,1,1487190088565.0,1487190318734.0,24,1,0,10+0,2185,1772,9097,1817,-45,13619,201,462,5
15704,2245,0,1487169333486.0,1487170281936.0,41,1,2,10+0,2185,1772,6751,1919,-147,15266,192,786,6
15705,17425,1,1487168171773.0,1487169152780.0,73,1,0,10+0,485,1877,2225,1787,90,8267,119,1211,6
15706,6585,1,1487167224793.0,1487167898909.0,31,1,0,10+0,580,1886,2225,1803,83,8523,121,1195,6
15707,17477,1,1487166575943.0,1487167204205.0,37,1,0,10+0,7957,1739,2225,1830,-91,2283,313,945,6
15708,4185,1,1487164401526.0,1487165321501.0,84,0,2,10+0,2185,1852,4013,1872,-20,18428,77,1010,4
15709,2155,1,1487163495400.0,1487164398492.0,57,2,0,10+0,3891,1861,2225,1877,-16,9668,91,1285,3
15710,555,1,1487163021824.0,1487163491966.0,29,1,0,10+0,2185,1850,4013,1872,-22,13512,201,495,8
15711,6453,1,1487129585994.0,1487130456812.0,56,0,2,10+0,2185,1881,5102,1830,51,13068,205,476,11
15712,2460,1,1491508483904.0,1491509054603.0,36,1,2,5+5,3553,1352,4657,1610,-258,13258,206,514,6
15713,684,1,1489944437237.0,1489945199224.0,87,2,0,5+8,4574,1605,4519,1296,309,5327,239,86,8
15714,2574,1,1489942764493.0,1489943406442.0,114,2,2,5+5,7728,1066,4657,1602,-536,16210,171,663,3
15715,18870,0,1489849105019.0,1489851545143.0,53,1,0,19+0,278,1477,4657,1602,-125,9182,90,1194,2
15716,2566,0,1489846784844.0,1489849089368.0,41,1,0,19+0,4574,1602,280,1477,125,5354,154,315,6
15717,5061,0,1496629075566.0,1496629722970.0,62,2,2,15+0,3614,1708,1439,2024,-316,14648,195,636,5
15718,1950,0,1496628082305.0,1496629058521.0,63,1,0,15+0,1407,2024,3733,1708,316,7674,93,1219,3
15719,1851,0,1496627578397.0,1496628078020.0,54,2,2,15+0,3614,1708,1439,2024,-316,2808,359,613,11
15720,13062,0,1496627276455.0,1496627548427.0,38,1,2,15+0,3614,1708,1439,2024,-316,3953,243,969,6
15721,3681,0,1496626236812.0,1496627268298.0,115,3,1,15+0,5333,1458,3733,1708,-250,218,243,968,5
15722,166,0,1496625173087.0,1496626130872.0,68,1,2,15+0,3614,1708,8985,1844,-136,3799,241,965,4
15723,16427,0,1496624932245.0,1496625168514.0,21,1,2,15+0,3614,1708,5201,1500,208,14605,196,1150,7
15724,7144,0,1496623919968.0,1496624894470.0,64,1,0,15+0,4777,1545,3733,1708,-163,2393,41,443,2
15725,10362,0,1496622870273.0,1496623760520.0,68,2,2,15+0,7473,1708,3733,1708,0,2172,41,443,2
15726,413,0,1495985613680.0,1495985873809.0,50,1,2,15+0,446,1500,3733,1708,-208,8410,141,1365,11
15727,10530,0,1495985147371.0,1495985608025.0,61,2,0,15+0,3614,1708,444,1500,208,3982,241,974,4
15728,13917,0,1495979176797.0,1495979201329.0,8,1,2,15+0,8770,1478,3733,1708,-230,7257,90,1194,2
15729,8787,0,1495924854923.0,1495926155098.0,45,1,0,15+0,3614,1708,2785,1577,131,5998,154,322,7
15730,7497,0,1495922772027.0,1495923675112.0,86,1,2,15+0,1390,1701,3733,1708,-7,202,15,230,4
15731,4456,0,1495921554191.0,1495922127461.0,84,1,2,15+0,584,1520,3733,1708,-188,8315,117,1194,4
15732,8681,0,1495921242314.0,1495921528730.0,37,2,0,15+0,3614,1708,7375,1410,298,4040,241,992,3
15733,18557,0,1495920347181.0,1495921210963.0,119,1,0,15+0,3614,1708,7375,1410,298,3178,117,1289,6
15734,13743,0,1495919904091.0,1495920335602.0,45,1,0,15+0,989,1332,3733,1708,-376,9145,90,1209,3
15735,6434,0,1495493842897.0,1495494841515.0,46,1,0,15+0,1804,2180,3733,1708,472,9671,91,1285,3
15736,3103,0,1495493011518.0,1495493822000.0,84,1,2,15+0,3614,1708,1824,2180,-472,3959,243,968,5
15737,100,0,1495492425364.0,1495493006526.0,45,3,1,15+0,1804,2180,3733,1708,472,2887,350,610,9
15738,15031,0,1495491855144.0,1495492403484.0,52,1,2,15+0,7501,1323,3733,1708,-385,9922,81,111,2
15739,8755,0,1495491746784.0,1495491828747.0,25,1,2,15+0,3614,1708,6895,1540,168,9398,90,1194,2
15740,12311,0,1495490625991.0,1495491686173.0,91,1,0,15+0,1033,1954,3733,1708,246,1192,16,234,3
15741,6898,0,1495476498391.0,1495476506703.0,3,1,0,15+0,3614,1708,902,1215,493,5547,36,283,2
15742,13626,0,1495475260586.0,1495475966086.0,45,1,0,15+0,3614,1708,400,1668,40,2239,243,968,5
15743,639,0,1495474426092.0,1495474950874.0,64,1,2,15+0,6271,1470,3733,1708,-238,8411,117,1194,4
15744,10201,0,1495466326634.0,1495467222629.0,54,1,2,15+0,3614,1708,959,1579,129,561,7,585,3
15745,7266,0,1495464775720.0,1495466232271.0,101,1,0,15+0,3614,1708,7350,1638,70,155,4,1456,2
15746,14705,0,1495463324574.0,1495464682752.0,147,0,0,15+0,3614,1708,7636,1592,116,3851,241,967,4
15747,1672,1,1495977473057.0,1495978551837.0,65,2,0,10+0,3247,1371,5500,1486,-115,15905,191,645,4
15748,10428,1,1494871718511.0,1494872937229.0,90,0,2,10+0,5376,1479,5500,1475,4,16777,181,574,4
15749,463,1,1493227177276.0,1493227559006.0,61,2,0,10+0,821,1339,5500,1490,-151,15913,191,645,4
15750,4902,1,1493226016449.0,1493227169293.0,130,2,2,10+0,5418,1506,800,1321,185,3638,239,967,3
15751,1417,1,1493224966549.0,1493225447080.0,44,2,2,10+0,8578,1454,5500,1497,-43,15911,191,645,4
15752,7057,1,1492959343893.0,1492959766308.0,39,1,0,10+0,5418,1488,5776,1422,66,3201,39,767,3
15753,3022,1,1492941060194.0,1492941584360.0,43,1,0,10+0,5418,1476,6168,1506,-30,3711,239,995,5
15754,12374,1,1492898827021.0,1492899467205.0,62,1,2,10+0,8696,1397,5500,1468,-71,4643,259,866,5
15755,5332,1,1492119294990.0,1492120187991.0,69,2,0,10+0,5418,1461,725,1338,123,3708,239,995,5
15756,16497,1,1492118609435.0,1492119288946.0,56,2,2,10+0,746,1364,5500,1453,-89,4056,241,992,3
15757,5648,1,1492012430022.0,1492013440637.0,92,2,2,10+0,5418,1456,6852,1444,12,3647,0,1428,7
15758,4042,1,1492011027370.0,1492012105779.0,68,2,2,10+0,4669,1400,5500,1446,-46,16312,171,650,3
15759,16472,1,1490740642527.0,1490741557806.0,65,1,0,10+0,5418,1435,3564,1486,-51,3710,239,995,5
15760,12758,1,1490739778236.0,1490740398166.0,72,2,2,10+0,4424,1354,5500,1427,-73,16340,171,650,3
15761,16869,1,1490739233465.0,1490739719542.0,51,2,0,10+0,5418,1418,5701,1361,57,3539,239,978,4
15762,31,1,1490719482458.0,1490720572439.0,90,2,2,10+0,6570,1409,5500,1407,2,15871,191,645,4
15763,10810,1,1490647890162.0,1490649112260.0,129,0,0,10+0,5418,1399,3387,1319,80,3709,239,995,5
15764,8608,1,1490641830990.0,1490642487440.0,48,2,2,10+0,710,1386,5500,1388,-2,15875,191,645,4
15765,15259,1,1490105849499.0,1490106747301.0,54,2,2,10+0,5418,1398,8272,1436,-38,10450,72,1125,2
15766,13009,1,1488629566300.0,1488630216240.0,56,2,2,10+0,5418,1409,2212,1268,141,3706,239,995,5
15767,5487,1,1488628431624.0,1488629557540.0,118,2,2,10+0,2173,1500,5500,1400,100,15922,191,645,4
15768,14189,1,1488492001108.0,1488492888012.0,107,2,0,10+0,1324,1473,5500,1409,64,16422,195,1150,5
15769,16171,1,1488488602955.0,1488489110371.0,46,2,2,10+0,179,1361,5500,1399,-38,5166,239,962,3
15770,9304,1,1488488436885.0,1488488599915.0,19,2,0,10+0,5418,1389,186,1370,19,5935,152,359,3
15771,13893,1,1488486775890.0,1488487210163.0,42,1,2,10+0,7039,1381,5500,1379,2,13477,205,476,11
15772,15702,1,1488362710465.0,1488363497528.0,39,2,0,10+0,5418,1368,3610,1382,-14,4117,239,961,2
15773,2864,1,1488142643249.0,1488143863177.0,57,2,0,10+0,5418,1359,5230,1339,20,3840,241,967,4
15774,211,1,1488027087594.0,1488027769994.0,43,2,0,10+0,5418,1348,5335,1360,-12,3741,239,967,3
15775,5416,1,1488026201319.0,1488027085711.0,79,2,0,10+0,5248,1349,5500,1359,-10,16164,171,661,3
15776,17785,1,1487883365129.0,1487884008466.0,103,2,0,10+0,3093,1415,5500,1379,36,11883,177,1443,5
15777,4873,1,1487882547428.0,1487883361897.0,104,2,2,10+0,5418,1389,3208,1405,-16,3704,239,995,5
15778,10478,1,1487797659602.0,1487798844623.0,78,2,2,10+0,5418,1397,2223,1509,-112,5993,154,314,5
15779,18555,1,1487796519389.0,1487797037689.0,67,1,0,10+0,5162,1392,5500,1395,-3,15896,191,645,4
15780,15882,1,1487498487277.0,1487499396337.0,66,2,2,10+0,5418,1407,2014,1373,34,15967,171,655,3
15781,10418,1,1487497702122.0,1487498486080.0,113,2,0,10+0,1998,1359,5500,1420,-61,15872,191,645,4
15782,17409,1,1487497448776.0,1487497610924.0,13,1,0,10+0,5418,1410,1359,1390,20,15960,171,655,3
15783,5347,1,1487497160024.0,1487497446365.0,18,1,2,10+0,1331,1429,5500,1399,30,15873,191,645,4
15784,9293,1,1487362467520.0,1487362915790.0,38,2,2,10+0,5138,1374,5500,1391,-17,6348,0,1433,1
15785,4715,1,1487361362263.0,1487362465246.0,68,2,2,10+0,5418,1403,5207,1363,40,5977,152,359,3
15786,1856,1,1487360900027.0,1487361359628.0,37,1,0,10+0,5138,1350,5500,1416,-66,5225,239,963,4
15787,4262,1,1487284244270.0,1487284774509.0,38,1,2,10+0,2991,1355,5500,1406,-51,458,241,967,4
15788,7875,1,1504445664424.0,1504446208660.0,74,1,2,10+0,5692,1782,903,1710,72,16857,185,556,5
15789,5765,1,1504444661910.0,1504445473714.0,76,1,2,10+0,1528,1734,903,1697,37,13174,201,492,7
15790,16991,1,1504360058520.0,1504360351684.0,27,1,2,10+0,914,1707,7753,1775,-68,8354,117,1194,4
15791,3789,1,1504357374555.0,1504358219052.0,55,1,0,10+0,3602,1978,903,1711,267,12524,221,1092,8
15792,9453,1,1504356978405.0,1504357328790.0,48,1,0,10+0,914,1704,1360,1549,155,2404,46,944,4
15793,9109,1,1504356036872.0,1504356880442.0,76,1,2,10+0,6347,1710,903,1692,18,14571,196,1150,7
15794,16021,1,1504175852404.0,1504176759299.0,168,1,2,10+0,914,1705,2540,1679,26,10154,84,134,5
15795,8125,1,1504175427522.0,1504175769723.0,46,1,2,10+0,914,1712,7575,1867,-155,6048,61,989,4
15796,2583,1,1504174450243.0,1504175412623.0,114,2,2,10+0,8682,1505,903,1706,-201,5258,239,962,3
15797,11269,1,1504100675947.0,1504101151473.0,32,1,0,5+8,7843,1864,903,1713,151,14382,195,1167,7
15798,15297,1,1504037787143.0,1504038966873.0,126,0,2,10+0,914,1718,151,1941,-223,2012,41,443,2
15799,9273,1,1504033990418.0,1504035087730.0,95,2,0,10+0,8163,1374,903,1740,-366,11355,201,405,6
15800,5208,1,1504016476353.0,1504017294414.0,55,1,0,10+1,2912,1879,903,1747,132,12530,221,1095,10
15801,5045,1,1503999849630.0,1504000866328.0,149,2,0,10+0,914,1743,6130,1498,245,6261,36,960,1
15802,6806,1,1503998826674.0,1503999673294.0,83,0,0,10+0,914,1730,5303,1754,-24,8212,97,1323,5
15803,7998,1,1503997411428.0,1503997848592.0,30,1,0,10+0,7838,2092,903,1733,359,14362,196,1158,8
15804,4041,1,1503950228079.0,1503951420939.0,144,2,2,10+0,914,1752,9286,1465,287,4290,245,943,4
15805,10487,1,1503920575360.0,1503921641756.0,123,2,0,5+5,155,1730,903,1753,-23,1541,21,261,4
15806,1084,1,1503905256445.0,1503905704927.0,41,1,2,10+0,914,1760,914,1908,-148,2807,358,612,9
15807,5946,1,1503904449754.0,1503905246250.0,104,3,1,10+0,929,1920,903,1755,165,14566,196,1150,7
15808,13227,1,1503863001584.0,1503863419998.0,24,1,2,10+0,914,1758,1206,2112,-354,2898,295,422,7
15809,6943,1,1503862206713.0,1503862807723.0,39,1,0,10+0,914,1750,7145,1634,116,3233,39,45,3
15810,7580,1,1503861081868.0,1503862000352.0,92,1,2,10+0,482,1877,903,1733,144,12528,221,1095,10
15811,7599,1,1503838020760.0,1503838982000.0,109,1,0,10+0,914,1716,4768,1857,-141,17406,152,352,3
15812,12269,1,1503837297357.0,1503837993960.0,70,2,2,10+0,1078,1057,903,1716,-659,5230,239,963,4
15813,2446,1,1503835653299.0,1503836346498.0,49,1,0,15+0,916,1858,903,1723,135,11662,175,68,4
15814,5652,0,1503834794981.0,1503835569361.0,77,1,0,10+0,3739,1888,903,1723,165,397,6,1003,2
15815,1342,1,1503821081227.0,1503823344457.0,95,1,0,15+10,914,1705,8269,1927,-222,17324,152,352,3
15816,8634,1,1503737858018.0,1503738737792.0,136,2,2,10+0,2571,2054,903,1683,371,18764,0,434,1
15817,15477,1,1503737341073.0,1503737805091.0,46,1,2,10+0,914,1686,9165,2022,-336,6072,66,202,5
15818,15044,1,1503737195271.0,1503737314233.0,21,1,2,10+0,7454,1209,903,1685,-476,480,241,980,4
15819,7156,1,1504388297909.0,1504388679800.0,52,1,2,10+0,8876,1964,8369,2331,-367,18850,0,412,5
15820,5203,1,1504372380685.0,1504373132654.0,58,2,2,10+0,1430,1754,8369,2329,-575,5195,239,979,5
15821,11097,1,1504372037736.0,1504372339088.0,43,1,0,10+0,8438,2329,5819,1613,716,12811,217,1042,12
15822,3772,1,1504371446019.0,1504372003876.0,59,1,0,10+0,8438,2320,8354,2132,188,8753,136,1340,10
15823,14430,1,1504370681158.0,1504371408903.0,76,1,2,10+0,2982,2275,8369,2303,-28,1763,14,222,9
15824,2488,1,1504175490206.0,1504176391159.0,62,0,2,10+0,3333,1846,6478,1788,58,8666,144,1299,11
15825,6075,1,1504090091683.0,1504090890059.0,97,1,0,10+0,6455,1780,5382,1677,103,5519,152,1002,4
15826,2846,1,1504089306006.0,1504090036096.0,62,1,0,10+0,6455,1776,2191,1460,316,5506,121,1195,6
15827,9142,1,1504088562316.0,1504089063599.0,36,1,2,10+0,6455,1788,4996,1600,188,5579,36,285,6
15828,5445,1,1504014481068.0,1504015242429.0,118,1,2,10+0,6863,1552,6478,1783,-231,6347,0,1433,1
15829,10758,1,1504014040393.0,1504014440747.0,71,2,0,10+0,953,1877,6478,1792,85,8323,117,1194,4
15830,3930,1,1504013593096.0,1504013937635.0,51,3,1,10+0,8646,1622,6478,1797,-175,9683,91,1285,3
15831,8233,1,1504013195839.0,1504013559275.0,45,2,0,10+0,6455,1793,8410,1519,274,5500,78,807,5
15832,12695,1,1504012859905.0,1504013144858.0,41,2,0,10+0,6455,1792,3248,1178,614,4207,245,943,4
15833,6288,1,1504012322149.0,1504012842160.0,54,2,2,10+0,8101,1655,6478,1785,-130,8248,119,1211,6
15834,11361,1,1504011666181.0,1504012267097.0,92,0,2,10+0,5192,1676,6478,1777,-101,8488,117,1194,4
15835,13379,1,1503960757084.0,1503961168001.0,59,1,0,10+0,6455,1775,7472,1337,438,4720,258,868,5
15836,11551,1,1503955050633.0,1503955762590.0,64,2,2,10+0,4065,1408,6478,1772,-364,7584,95,1223,4
15837,18699,1,1503954316817.0,1503955016729.0,103,3,1,10+0,6455,1778,356,1579,199,5033,272,909,8
15838,4001,1,1503953535516.0,1503954117762.0,106,1,2,10+0,6455,1798,525,1390,408,4695,258,868,5
15839,15873,1,1503952807940.0,1503953520350.0,69,2,0,10+0,6455,1786,6114,1816,-30,2943,302,429,9
15840,10514,1,1503952412580.0,1503952738766.0,41,1,0,10+0,6736,1764,6478,1798,-34,8866,120,1214,7
15841,3588,1,1503937141817.0,1503937739208.0,69,2,0,10+0,6455,1783,7001,1916,-133,4248,270,921,7
15842,1903,0,1504181998315.0,1504182834266.0,44,2,2,10+0,8841,1548,7592,1517,31,13587,206,522,7
15843,6514,0,1504180845186.0,1504181962575.0,99,3,1,10+0,7579,1517,8746,1548,-31,9785,82,111,4
15844,8129,1,1501946900770.0,1501947825542.0,164,0,2,10+0,8841,1558,1256,1583,-25,13542,206,522,7
15845,9629,1,1501946380037.0,1501946795725.0,42,1,0,10+0,8841,1544,1339,1636,-92,8044,101,1327,7
15846,9423,1,1501945622127.0,1501946361540.0,107,3,1,10+0,8841,1541,5627,1651,-110,15636,192,783,5
15847,17905,1,1501945202300.0,1501945584830.0,58,1,2,10+0,692,1542,8746,1530,12,9881,81,111,2
15848,15166,1,1501944495064.0,1501944647881.0,23,1,0,10+5,8841,1522,7833,1486,36,13519,204,471,9
15849,5458,1,1499112292872.0,1499112420260.0,20,0,2,8+0,8841,1532,6580,1567,-35,11286,77,696,7
15850,8065,1,1499111466163.0,1499112253419.0,62,1,0,5+5,9116,1533,8746,1544,-11,9821,83,121,7
15851,17243,1,1498911953509.0,1498912595456.0,57,2,0,10+0,8971,1707,8746,1550,157,3590,239,977,3
15852,651,1,1498910847412.0,1498911922800.0,58,3,1,10+0,8841,1547,8694,1664,-117,6860,73,0,2
15853,2357,1,1498910751748.0,1498910822622.0,17,1,0,10+0,8841,1536,116,1534,2,15568,192,783,5
15854,6828,1,1498910404813.0,1498910691539.0,37,1,0,10+0,8841,1524,8802,1536,-12,15783,192,783,5
15855,1365,1,1498863045203.0,1498863826906.0,81,1,0,10+5,8841,1514,1308,1511,3,15053,191,653,4
15856,1086,1,1498862047855.0,1498863017891.0,72,2,2,10+5,1273,1522,8746,1502,20,10079,83,118,7
15857,3889,1,1498859433817.0,1498859573057.0,19,1,0,10+5,8841,1489,4320,1378,111,13516,204,471,9
15858,6064,0,1498833027626.0,1498833863068.0,46,1,0,15+5,8841,1489,3652,1511,-22,13522,204,471,9
15859,12033,0,1498674555786.0,1498674568581.0,7,1,2,10+5,6011,1588,8746,1489,99,10063,83,117,5
15860,18545,0,1498673652318.0,1498674389283.0,74,2,2,8+0,2391,1500,8746,1489,11,9723,71,137,3
15861,11155,0,1492341318038.0,1492341818447.0,28,1,2,10+0,8841,1489,6840,1567,-78,18030,153,343,5
15862,4714,0,1492340644168.0,1492341235653.0,21,0,0,5+15,8841,1489,7084,1566,-77,11986,191,643,4
15863,7953,0,1492340415792.0,1492340610595.0,21,1,0,10+5,5035,1500,8746,1489,11,9848,81,111,2
15864,1969,0,1492339717986.0,1492339885251.0,17,1,2,5+5,7916,1500,8746,1489,11,3744,239,967,3
15865,9995,0,1492339200556.0,1492339636818.0,35,1,2,10+0,8841,1489,6740,1511,-22,11230,78,810,3
15866,6325,1,1490211430243.0,1490212773888.0,72,1,2,10+5,8841,1496,543,1500,-4,13517,204,471,9
15867,17699,0,1490049855506.0,1490049912539.0,9,1,0,15+1,8841,1496,257,1508,-12,10768,72,1141,4
15868,2690,0,1490048343512.0,1490049852897.0,76,2,2,15+1,252,1508,8746,1496,12,9921,81,111,2
15869,10260,0,1490047993358.0,1490048314034.0,25,1,0,20+0,3467,1527,8746,1496,31,10064,83,117,5
15870,18407,0,1490047691769.0,1490047987857.0,32,2,2,5+8,5088,1500,8746,1496,4,18890,0,176,1
15871,8466,1,1488146599791.0,1488147608615.0,67,0,0,8+2,8841,1485,7732,1489,-4,13582,206,522,7
15872,3699,1,1488145856525.0,1488146505284.0,31,2,0,5+10,7416,1509,8746,1496,13,9784,82,111,4
15873,2085,0,1500515297772.0,1500516492547.0,57,2,0,15+5,7896,2320,5447,1500,820,17773,157,378,12
15874,16143,0,1493077139114.0,1493077929164.0,61,2,0,15+10,7896,2193,5447,1500,693,17772,157,378,12
15875,10496,0,1493010593965.0,1493011344433.0,50,2,2,15+10,5360,1500,7856,2193,-693,2923,298,419,13
15876,8951,0,1492917860658.0,1492918278379.0,39,2,0,15+15,3492,1462,5447,1500,-38,5665,36,433,2
15877,402,1,1504455406975.0,1504455754915.0,47,1,0,10+0,3433,1794,714,1816,-22,2636,313,957,7
15878,14224,1,1504454331796.0,1504455376355.0,91,1,0,10+0,724,1807,2708,1741,66,5989,154,314,5
15879,7180,1,1504447494171.0,1504447587575.0,14,1,0,10+0,724,1796,6255,1805,-9,4728,258,868,5
15880,13132,1,1504446458482.0,1504447489621.0,69,1,2,10+0,6205,1817,714,1784,33,7447,90,1208,3
15881,18905,1,1504274787386.0,1504275204853.0,62,1,2,10+0,7798,1748,714,1774,-26,18716,0,434,1
15882,5656,1,1504273602536.0,1504274763932.0,73,0,0,10+0,724,1762,8769,1805,-43,2799,343,593,6
15883,10188,1,1504273417766.0,1504273590277.0,18,1,2,10+0,724,1775,7398,1728,47,3230,39,45,3
15884,5437,1,1504273229106.0,1504273401704.0,31,1,0,10+0,256,2167,714,1777,390,16927,188,562,9
15885,5547,1,1504272770419.0,1504273190746.0,64,1,2,10+0,5688,1742,714,1767,-25,7806,99,1314,5
15886,10399,1,1504261901626.0,1504263091978.0,110,0,2,10+0,724,1779,5683,1735,44,4422,265,1178,6
15887,10403,1,1504260874183.0,1504261887780.0,175,2,0,10+0,724,1773,3119,1613,160,2484,245,943,4
15888,5345,1,1504221440156.0,1504222179059.0,117,1,0,10+0,3752,1820,714,1782,38,16931,190,555,10
15889,14963,1,1504221184696.0,1504221391536.0,34,1,2,10+0,9282,1642,714,1775,-133,2043,42,449,5
15890,17939,1,1504220981433.0,1504221126880.0,28,1,2,10+0,724,1782,4885,1914,-132,4868,268,890,7
15891,4643,1,1504220330449.0,1504220969274.0,51,1,0,10+0,724,1775,3005,1665,110,4867,268,890,7
15892,4449,1,1504190078037.0,1504191174249.0,74,1,0,10+0,1628,1791,714,1785,6,4701,258,868,5
15893,11491,1,1504189821888.0,1504190064767.0,48,1,2,10+0,724,1798,7924,1725,73,18779,0,434,1
15894,15824,1,1504188964627.0,1504189801179.0,71,1,0,10+0,6612,1781,714,1809,-28,11362,171,71,4
15895,8078,1,1504178282757.0,1504178514456.0,33,1,0,10+0,724,1797,8440,1865,-68,2620,321,731,9
15896,2781,1,1504170773246.0,1504171156055.0,40,1,2,10+0,3024,1765,714,1787,-22,12988,201,405,6
15897,16250,1,1504169622866.0,1504170757521.0,107,0,0,10+0,724,1778,7494,1701,77,3339,83,111,3
15898,8986,1,1504169164695.0,1504169572603.0,40,1,2,10+0,724,1789,8769,1796,-7,2800,343,593,6
15899,7025,1,1504121683918.0,1504121886803.0,23,1,0,10+0,5277,1806,714,1799,7,11509,177,1444,6
15900,11985,1,1504121426687.0,1504121654408.0,27,2,0,10+0,6364,1900,714,1806,94,12850,213,1121,6
15901,17523,1,1504103399589.0,1504104454247.0,100,2,2,10+0,724,1817,7871,1809,8,4659,258,868,5
15902,17842,1,1504103061982.0,1504103375362.0,31,1,0,10+0,7512,1895,714,1825,70,16922,188,563,9
15903,6477,1,1504102684269.0,1504103046134.0,41,1,0,10+0,724,1815,7225,1792,23,4679,258,868,5
15904,1078,1,1504094903807.0,1504095010122.0,12,1,0,10+0,3818,1807,714,1827,-20,13166,201,492,7
15905,3501,1,1504094739728.0,1504094887018.0,23,1,0,10+0,2545,1546,714,1845,-299,13120,204,466,7
15906,7811,1,1504094101207.0,1504094720416.0,87,1,0,10+0,724,1835,1521,1819,16,4670,258,868,5
15907,957,1,1504092873667.0,1504094074012.0,132,1,2,10+0,724,1843,1451,1902,-59,4344,248,1378,5
15908,6591,1,1504039278806.0,1504040167836.0,72,1,0,10+0,8748,1773,714,1856,-83,2120,41,1423,3
15909,7105,1,1504037951947.0,1504039213964.0,164,0,1,10+0,3214,1801,714,1858,-57,14589,196,1150,7
15910,8439,1,1504037536678.0,1504037900495.0,41,1,0,10+0,724,1849,3347,1810,39,2773,343,460,4
15911,2801,1,1504037201318.0,1504037437188.0,30,1,2,10+0,724,1862,1362,1764,98,2520,47,108,6
15912,14104,1,1504017085400.0,1504018273045.0,73,2,0,10+0,724,1854,1986,1765,89,6076,66,202,5
15913,16437,1,1504006298363.0,1504006814266.0,50,1,2,10+0,724,1865,7621,1845,20,6045,61,203,3
15914,14050,1,1504005653597.0,1504006290569.0,107,1,0,10+0,7618,1834,714,1877,-43,18611,3,62,2
15915,6948,1,1504005315006.0,1504005611562.0,29,1,0,10+0,4464,2074,714,1883,191,14623,196,1150,7
15916,14370,1,1504003870295.0,1504004248687.0,32,2,2,10+0,344,1779,714,1875,-96,13173,201,492,7
15917,3915,1,1503944228255.0,1503945227054.0,108,2,2,10+0,7822,1886,714,1864,22,2165,163,372,11
15918,10364,1,1503943648531.0,1503944205656.0,51,1,0,10+0,724,1852,7785,1898,-46,4813,247,926,4
15919,11757,1,1503933587077.0,1503934524925.0,79,1,0,10+0,724,1842,3607,1800,42,4358,281,899,10
15920,6984,1,1503932809146.0,1503933548367.0,90,3,1,10+0,724,1845,779,1746,99,4709,258,868,5
15921,5821,1,1503491604197.0,1503492632986.0,98,1,2,15+0,7406,1713,1092,1735,-22,11427,201,494,9
15922,11104,1,1503489954496.0,1503491592529.0,139,2,0,15+0,7609,1619,7424,1727,-108,921,1,741,4
15923,15858,1,1503488423969.0,1503489811709.0,79,3,1,15+0,7406,1726,6585,1760,-34,11363,171,71,4
15924,3984,1,1503486967442.0,1503488370819.0,139,1,0,15+0,7502,1711,7424,1738,-27,5237,239,963,4
15925,9569,1,1503486166112.0,1503486951350.0,100,1,2,15+0,7502,1721,7424,1727,-6,5238,239,963,4
15926,18872,1,1503485689424.0,1503486095582.0,42,2,2,15+0,7406,1739,8112,1701,38,11757,174,75,4
15927,17087,1,1503484849535.0,1503485675900.0,61,1,0,15+0,5398,1787,7424,1749,38,13159,201,495,8
15928,4875,1,1503484337901.0,1503484829346.0,54,2,2,15+0,7406,1760,5557,1740,20,11508,177,1444,6
15929,4105,1,1503483429211.0,1503484246549.0,43,2,0,15+0,7406,1753,8731,1611,142,18387,77,687,5
15930,6149,1,1503482219555.0,1503483332907.0,78,3,1,15+0,192,1702,7424,1755,-53,12837,213,1121,6
15931,11062,1,1503481508436.0,1503482008198.0,57,2,0,15+0,336,1641,7424,1770,-129,6563,36,291,3
